fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
14,VQC,quantum,PCA,default,1200,10961,2.00001522898674e-07,{},0.4763251528145242,0.0838095238095238,0.5187566988210075,0.1443053070960047,0.49556702112969,-0.0049554305160095,0.4930956451624625,4737,5291,449,484,ok,11.662507499975618,4,HR Promotion,,,,
0,QNN,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.5404123335157818,0.1004672897196261,0.5524625267665952,0.1700164744645799,0.5458762574000506,0.0513334944888302,0.5726250225279281,5408,4620,418,516,ok,13.364172700035851,4,HR Promotion,,,,
1,QNN,quantum,PCA,default,1200,10962,3.00002284348011e-07,{},0.4701696770662288,0.0946440452428476,0.6092077087794433,0.1638353008926,0.5332137466912773,0.0372663089543505,0.5453655353874248,4585,5443,365,569,ok,13.480973400000948,4,HR Promotion,,,,
2,QNN,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.4955300127713921,0.0962754743499648,0.5867237687366167,0.165408994868699,0.5368800335505979,0.0412158395410805,0.5464950814379268,4884,5144,386,548,ok,13.867006700020283,4,HR Promotion,,,,
3,QNN,quantum,PCA,default,1200,10961,2.00001522898674e-07,{},0.534896451053736,0.1084790374130475,0.6184351554126474,0.1845809341010876,0.5727796040326101,0.0812748417449407,0.599899488292374,5286,4742,356,577,ok,13.83212120004464,4,HR Promotion,,,,
4,QNN,quantum,PCA,default,1200,10961,2.00001522898674e-07,{},0.5906395401879391,0.1077262693156732,0.5230439442658092,0.1786564158887058,0.5599862720930163,0.0679894452291817,0.5814653589456489,5986,4042,445,488,ok,13.414462800021283,4,HR Promotion,,,,
5,QNN,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.6007115489874111,0.1128850910726332,0.5374732334047109,0.1865824196246051,0.5720373745802971,0.0819176901929117,0.591903056879709,6083,3945,432,502,ok,13.506291499943472,4,HR Promotion,,,,
6,QNN,quantum,PCA,default,1200,10962,1.00000761449337e-07,{},0.5037401933953658,0.097534833869239,0.5845824411134903,0.1671769748928352,0.5403965257023375,0.0451225650856851,0.5631626520688539,4976,5052,388,546,ok,13.079899200005457,4,HR Promotion,,,,
7,QNN,quantum,PCA,default,1200,10962,3.00002284348011e-07,{},0.4589490968801313,0.1001760281645063,0.6702355460385439,0.174300431574551,0.5547527949578439,0.0617536891929593,0.5543079484509754,4405,5623,308,626,ok,13.598702299990691,4,HR Promotion,,,,
8,QNN,quantum,PCA,default,1200,10961,3.00002284348011e-07,{},0.592190493568105,0.0979768129120254,0.4619506966773847,0.1616654163540885,0.5331293172258085,0.0377220574022901,0.5405211068173102,6060,3968,502,431,ok,13.70003429998178,4,HR Promotion,,,,
9,QNN,quantum,PCA,default,1200,10961,2.00001522898674e-07,{},0.5066143600036493,0.0953156086091517,0.564844587352626,0.163107397090684,0.5330206183671786,0.0368603968353869,0.5540854845446683,5026,5002,406,527,ok,13.535841000033544,4,HR Promotion,,,,
10,QNN,quantum,PCA,default,1200,10962,3.00002284348011e-07,{},0.4854041233351578,0.1029188459591699,0.6531049250535332,0.1778166448039644,0.5614447640824108,0.0688459308722063,0.5812582371074055,4711,5317,324,610,ok,13.2854036000208,4,HR Promotion,,,,
11,QNN,quantum,PCA,default,1200,10962,4.00003045797348e-07,{},0.4413428206531655,0.0975496277915632,0.6734475374732334,0.1704145218098076,0.5465861540577176,0.0528535500522496,0.5781578710232335,4209,5819,305,629,ok,13.599758199998178,4,HR Promotion,,,,
12,QNN,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.5656814449917899,0.1037481880306481,0.5364025695931478,0.1738677771993753,0.5524055129577227,0.0589416769354553,0.5697141686361699,5700,4328,433,501,ok,12.919107499998065,4,HR Promotion,,,,
13,QNN,quantum,PCA,default,1200,10961,2.00001522898674e-07,{},0.4969437095155551,0.0932338838572189,0.5627009646302251,0.159963436928702,0.5267633263518098,0.0298855809044833,0.533148181875315,4922,5106,408,525,ok,13.20968620001804,4,HR Promotion,,,,
14,QNN,quantum,PCA,default,1200,10961,2.00001522898674e-07,{},0.5587081470668734,0.1069271043093032,0.5691318327974276,0.1800305136463807,0.5634350827329779,0.0711229135943483,0.5788531661187902,5593,4435,402,531,ok,13.685703900002409,4,HR Promotion,,,,
0,QSVC,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.474730888523992,0.0872689938398357,0.5460385438972163,0.1504868692829743,0.5070639468588595,0.0079059265544363,0.4934581992690274,4694,5334,424,510,ok,477.147314700007,4,HR Promotion,,,,
1,QSVC,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.5158730158730159,0.0892353935750516,0.5085653104925053,0.1518299504554898,0.5125594801365598,0.0140314637770266,0.5222433930177516,5180,4848,459,475,ok,472.7376483999542,4,HR Promotion,,,,
2,QSVC,quantum,PCA,default,1200,10962,3.00002284348011e-07,{},0.4601350118591498,0.0841121495327102,0.5396145610278372,0.1455385503898354,0.4961734552247283,-0.0042919366117703,0.4974125446608169,4540,5488,430,504,ok,474.2988095000037,4,HR Promotion,,,,
3,QSVC,quantum,PCA,default,1200,10961,1.00000761449337e-07,{},0.5525043335462093,0.0910214168039538,0.4737406216505895,0.1527034030057004,0.5167865453685736,0.0188606708319137,0.5109363129432658,5614,4414,491,442,ok,476.18887910002377,4,HR Promotion,,,,
4,QSVC,quantum,PCA,default,1200,10961,1.00000761449337e-07,{},0.506158197244777,0.0943498732343353,0.5584137191854234,0.161425251742835,0.5298550446744827,0.033326367185542,0.5341835999608385,5027,5001,412,521,ok,475.9515479999827,4,HR Promotion,,,,
5,QSVC,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.5330231709542055,0.0839133028435076,0.4518201284796574,0.1415394935435183,0.4962032433383528,-0.0042544690442984,0.4923958633171872,5421,4607,512,422,ok,476.9225255000056,4,HR Promotion,,,,
6,QSVC,quantum,PCA,default,1200,10962,1.00000761449337e-07,{},0.5103995621237001,0.0863967158051875,0.4957173447537473,0.1471476243445098,0.5037421985037185,0.0041800861012982,0.5091159101411123,5132,4896,471,463,ok,477.9613962000003,4,HR Promotion,,,,
7,QSVC,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.4455391351943076,0.0870263326910725,0.5802997858672377,0.1513543702876291,0.5066437102451467,0.0074891555468364,0.5038128785439313,4342,5686,392,542,ok,478.6277311000158,4,HR Promotion,,,,
8,QSVC,quantum,PCA,default,1200,10961,3.00002284348011e-07,{},0.5673752394854484,0.0910457375993128,0.4544480171489817,0.1516994633273703,0.5161649738716588,0.0182512143617758,0.4849922895421223,5795,4233,509,424,ok,474.4441231000237,4,HR Promotion,,,,
9,QSVC,quantum,PCA,default,1200,10961,3.00002284348011e-07,{},0.521211568287565,0.0897509032135387,0.5058949624866024,0.1524547803617571,0.5142657899788416,0.0159370749226355,0.471509890206671,5241,4787,461,472,ok,478.1894005999784,4,HR Promotion,,,,
10,QSVC,quantum,PCA,default,1200,10962,1.9994331523776054e-07,{},0.5048348841452289,0.0832715133531157,0.480728051391863,0.1419538412899146,0.4939041134502194,-0.0068083979589502,0.4992561512988472,5085,4943,485,449,ok,476.0809520000476,4,HR Promotion,,,,
11,QSVC,quantum,PCA,default,1200,10962,3.00002284348011e-07,{},0.4740923189199051,0.0811513785330327,0.5010706638115632,0.1396806446798985,0.4863251204977241,-0.0152920726622574,0.4937591766608101,4729,5299,466,468,ok,475.89184679999016,4,HR Promotion,,,,
12,QSVC,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.4997263273125342,0.0865139949109414,0.5096359743040685,0.1479179614667495,0.5042196624611687,0.0047122865793433,0.4875098653107488,5002,5026,458,476,ok,476.5031147000264,4,HR Promotion,,,,
13,QSVC,quantum,PCA,default,1200,10961,3.00002284348011e-07,{},0.5150077547669009,0.0901440059846643,0.5166130760986066,0.1535031847133758,0.5157357362942175,0.0175700805641582,0.524024211308016,5163,4865,451,482,ok,476.99025799997617,4,HR Promotion,,,,
14,QSVC,quantum,PCA,default,1200,10961,5.00003807246685e-07,{},0.5306085211203357,0.0813121272365805,0.4383708467309753,0.1371792721784336,0.4887805569913353,-0.0125661234655337,0.5,5407,4621,524,409,ok,473.6605160000036,4,HR Promotion,,,,
0,QDT,quantum,PCA,default,1200,10962,1.00000761449337e-07,{},0.4143404488232074,0.086024750980984,0.6102783725910065,0.1507936507936507,0.503184658972009,0.0036366639947567,0.5084545392814467,3972,6056,364,570,ok,0.5757766999886371,4,HR Promotion,,,,
1,QDT,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.5099434409779238,0.085233644859813,0.4882226980728051,0.1451304901336728,0.5000945959450583,0.0001056689506351,0.5077936488752264,5134,4894,478,456,ok,0.6231435999507084,4,HR Promotion,,,,
2,QDT,quantum,PCA,default,1200,10962,2.00001522898674e-07,{},0.3903484765553731,0.0810377495991837,0.5952890792291221,0.1426555484284798,0.4832747749556061,-0.0192994073225835,0.4790482259950511,3723,6305,378,556,ok,0.6994214000296779,4,HR Promotion,,,,
3,QDT,quantum,PCA,default,1200,10961,1.9994331523776054e-07,{},0.454885503147523,0.0849522555153111,0.5530546623794212,0.147281290138433,0.4994032785371378,-0.000670025105336,0.4908260621599286,4470,5558,417,516,ok,0.669141500024125,4,HR Promotion,,,,
4,QDT,quantum,PCA,default,1200,10961,2.00001522898674e-07,{},0.6581516285010491,0.0819964349376114,0.2958199356913183,0.1284019539427774,0.4938413599477732,-0.0074514682846597,0.4909457698508485,6938,3090,657,276,ok,0.6675079999840818,4,HR Promotion,,,,
5,QDT,quantum,PCA,default,1200,10962,2.999440766870976e-07,{},0.3992884510125889,0.0813453845014076,0.5877944325481799,0.1429129246388129,0.4847627926602088,-0.0174904317454229,0.4827454220260359,3828,6200,385,549,ok,0.6524341000476852,4,HR Promotion,,,,
6,QDT,quantum,PCA,default,1200,10962,4.00003045797348e-07,{},0.5576537128261266,0.0774875890351823,0.3843683083511777,0.1289743129153943,0.4790808434456327,-0.023645911977731,0.4824793575846303,5754,4274,575,359,ok,0.6247091999975964,4,HR Promotion,,,,
7,QDT,quantum,PCA,default,1200,10962,4.00003045797348e-07,{},0.3887976646597336,0.0868443680137575,0.6488222698072805,0.1531850353892821,0.5067007240540192,0.0077787028648744,0.5036391145477886,3656,6372,328,606,ok,0.6287631999584846,4,HR Promotion,,,,
8,QDT,quantum,PCA,default,1200,10961,3.00002284348011e-07,{},0.681050998996442,0.087012568482114,0.2893890675241157,0.1337958374628345,0.5034400463268764,0.0042618226323468,0.515585300066566,7195,2833,663,270,ok,0.6112257000058889,4,HR Promotion,,,,
9,QDT,quantum,PCA,default,1200,10961,3.00002284348011e-07,{},0.5798740990785513,0.0800548947849954,0.37513397642015,0.1319509896324222,0.487028495988296,-0.0147849031530735,0.4884243731699152,6006,4022,583,350,ok,0.673912999976892,4,HR Promotion,,,,
10,QDT,quantum,PCA,default,1200,10962,5.00003807246685e-07,{},0.5225323846013501,0.0852623456790123,0.4732334047109208,0.1444916639424648,0.5001787286817467,0.0001998865551351,0.5074082718281745,5286,4742,492,442,ok,0.6072595999576151,4,HR Promotion,,,,
11,QDT,quantum,PCA,default,1200,10962,4.00003045797348e-07,{},0.6105637657361795,0.0893868505294262,0.3886509635974304,0.1453453453453453,0.5099417562303068,0.011494794145201,0.5030598478435969,6330,3698,571,363,ok,0.582464599981904,4,HR Promotion,,,,
12,QDT,quantum,PCA,default,1200,10962,4.00003045797348e-07,{},0.5739828498449188,0.0854416333777186,0.4122055674518201,0.1415441176470588,0.50062811280449,0.0007128052483711,0.5005473966256366,5907,4121,549,385,ok,0.6600561999948695,4,HR Promotion,,,,
13,QDT,quantum,PCA,default,1200,10961,3.00002284348011e-07,{},0.25800565641821,0.0841035120147874,0.7802786709539121,0.151840650745646,0.4948461563784319,-0.0070585440353932,0.5059513426713883,2100,7928,205,728,ok,0.5824544000206515,4,HR Promotion,,,,
14,QDT,quantum,PCA,default,1200,10961,3.00002284348011e-07,{},0.5330718000182465,0.0839133028435076,0.4523043944265809,0.1415632338141563,0.4964453763118146,-0.0039813487520866,0.4993185212166918,5421,4607,511,422,ok,0.6059513999498449,4,HR Promotion,,,,
0,LogReg,classical,PCA,gwo,1200,10962,5.111637900001369,{'C': 0.005066341778354262},0.5884875022806058,0.1142980375242613,0.5674518201284796,0.1902710464907556,0.5789492846154962,0.0892298129592503,0.6073512366658154,5921,4107,404,530,ok,0.0505663999938406,4,HR Promotion,0.190154804699438,76.0,"[0.18954394661368026, 0.1898046508217529, 0.1898046508217529, 0.1898046508217529, 0.1898046508217529, 0.190154804699438, 0.190154804699438, 0.190154804699438, 0.190154804699438, 0.190154804699438]",True
1,LogReg,classical,PCA,gwo,1200,10962,3.1340710999793373,{'C': 0.0010724904830835573},0.575442437511403,0.1158612143742255,0.6006423982869379,0.1942520775623268,0.5868688656771746,0.097675724980903,0.6278753537205034,5747,4281,373,561,ok,0.0725139999995008,4,HR Promotion,0.1646540009133537,39.0,"[0.16449089744279832, 0.16465400091335378, 0.16465400091335378, 0.16465400091335378, 0.16465400091335378, 0.16465400091335378]",True
2,LogReg,classical,PCA,gwo,1200,10962,4.026646299986169,{'C': 0.027927499990991155},0.5834701696770662,0.1192872117400419,0.6092077087794433,0.1995091164095371,0.5951403521958645,0.1071521002339467,0.6316644765107378,5827,4201,365,569,ok,0.0631532000261358,4,HR Promotion,0.2139349622495689,56.0,"[0.2127946127946128, 0.213223136267829, 0.21393496224956898, 0.21393496224956898, 0.21393496224956898, 0.21393496224956898, 0.21393496224956898]",True
3,LogReg,classical,PCA,gwo,1200,10961,2.8120780999888666,{'C': 0.471294816146497},0.5650031931393121,0.1074718526100307,0.5627009646302251,0.180474389824682,0.5639591779672865,0.0718190550933023,0.5866896377174993,5668,4360,408,525,ok,0.074188900005538,4,HR Promotion,0.198786876206231,37.0,"[0.19878687620623103, 0.19878687620623103, 0.19878687620623103, 0.19878687620623103, 0.19878687620623103]",True
4,LogReg,classical,PCA,gwo,1200,10961,2.473980800015852,{'C': 16.252702695013618},0.6041419578505611,0.1174752920035938,0.5605573419078242,0.1942432683379758,0.5843771950863413,0.0958889031364442,0.6289983971995241,6099,3929,410,523,ok,0.0701818999950774,4,HR Promotion,0.2320011375392867,30.0,"[0.23200113753928678, 0.23200113753928678, 0.23200113753928678, 0.23200113753928678, 0.23200113753928678]",True
5,LogReg,classical,PCA,gwo,1200,10962,4.088491300004534,{'C': 0.0025657349406580823},0.5824667031563583,0.117090603321421,0.5963597430406852,0.1957476717624319,0.5887662297173908,0.1000048129139985,0.6271754932014768,5828,4200,377,557,ok,0.0627566999755799,4,HR Promotion,0.1742396407430088,61.0,"[0.17376232901539576, 0.17388862499117694, 0.17388862499117694, 0.1742396407430088, 0.1742396407430088, 0.1742396407430088, 0.1742396407430088, 0.1742396407430088]",True
6,LogReg,classical,PCA,gwo,1200,10962,3.777279400033876,{'C': 0.05218452389442822},0.5917715745301952,0.1158602733781731,0.5717344753747323,0.1926754465091106,0.5826861447475975,0.0935299189621454,0.6210882548137164,5953,4075,400,534,ok,0.0644042000058107,4,HR Promotion,0.1908716054499616,55.0,"[0.1905262011451332, 0.19061701370600814, 0.1908716054499616, 0.1908716054499616, 0.1908716054499616, 0.1908716054499616, 0.1908716054499616]",True
7,LogReg,classical,PCA,gwo,1200,10962,2.3874319000169635,{'C': 0.0010000000000000002},0.559843094325853,0.1060943510832152,0.5610278372591007,0.1784437255235825,0.5603802927819237,0.0677610093220498,0.5813259276595126,5613,4415,410,524,ok,0.0807435000315308,4,HR Promotion,0.1942501942501942,31.0,"[0.19273628685752717, 0.19425019425019427, 0.19425019425019427, 0.19425019425019427, 0.19425019425019427, 0.19425019425019427]",True
8,LogReg,classical,PCA,gwo,1200,10961,3.659070599998813,{'C': 0.0037321922123044813},0.5648207280357631,0.116069641785071,0.6216505894962486,0.1956155143338954,0.5905919481186868,0.1015182416725322,0.6229429515897822,5611,4417,353,580,ok,0.0663063999963924,4,HR Promotion,0.2016655028262129,48.0,"[0.20150363581245742, 0.20150363581245742, 0.20166550282621298, 0.20166550282621298, 0.20166550282621298, 0.20166550282621298, 0.20166550282621298]",True
9,LogReg,classical,PCA,gwo,1200,10961,5.183695100015029,{'C': 0.015019188732610093},0.5668278441748016,0.0957830048739139,0.4844587352625938,0.1599433828733192,0.529475079637679,0.0332235546454828,0.5532479047947633,5761,4267,481,452,ok,0.0467737999861128,4,HR Promotion,0.1841003254401476,80.0,"[0.18016943418117584, 0.18064868402782894, 0.18064868402782894, 0.18064868402782894, 0.18272504571141088, 0.18410032544014765, 0.18410032544014765, 0.18410032544014765, 0.18410032544014765, 0.18410032544014765]",True
10,LogReg,classical,PCA,gwo,1200,10962,2.3152993000112474,{'C': 0.0010048884723145306},0.560572888159095,0.1099055656017681,0.5856531049250535,0.1850786668922348,0.5719450207513181,0.0806854900130512,0.6024689221357928,5598,4430,387,547,ok,0.0705224999692291,4,HR Promotion,0.1849738722100531,32.0,"[0.18497387221005313, 0.18497387221005313, 0.18497387221005313, 0.18497387221005313, 0.18497387221005313]",True
11,LogReg,classical,PCA,gwo,1200,10962,4.36940590001177,{'C': 0.002212206451762309},0.6464148877941981,0.1251274209989806,0.525695931477516,0.2021407986825854,0.5916772437602977,0.1067783028282442,0.6300225535524087,6595,3433,443,491,ok,0.0526060999836772,4,HR Promotion,0.1772265344403236,63.0,"[0.17657374807325155, 0.17657374807325155, 0.17657374807325155, 0.17719655591613737, 0.17719655591613737, 0.17722653444032363, 0.17722653444032363, 0.17722653444032363]",True
12,LogReg,classical,PCA,gwo,1200,10962,3.9002386999782175,{'C': 0.17317665739233187},0.577175697865353,0.1106669471912476,0.563169164882227,0.1849832952347459,0.5708247100837143,0.0797995908791424,0.5993563311806172,5801,4227,408,526,ok,0.0587889999733306,4,HR Promotion,0.1981533098198929,56.0,"[0.19674872677149682, 0.19736329192753269, 0.1981533098198929, 0.1981533098198929, 0.1981533098198929, 0.1981533098198929, 0.1981533098198929]",True
13,LogReg,classical,PCA,gwo,1200,10961,2.142025500012096,{'C': 0.0010000000000000002},0.5888148891524496,0.1197872340425531,0.6034297963558414,0.1998934848215871,0.5954424610020133,0.1076338384703662,0.6435962691388015,5891,4137,370,563,ok,0.070330299960915,4,HR Promotion,0.1904677566314151,32.0,"[0.1901370870254631, 0.1901370870254631, 0.19046775663141516, 0.19046775663141516, 0.19046775663141516, 0.19046775663141516, 0.19046775663141516]",True
